Tweet,Class
RT @setyobudianto76: @e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
@HengkiSuhartan2 @e100ss Biasanya ada perbaikan dan pengaspalan jalan sebelum kraton,1
@ainissfm @e100ss Info listrik seputar bendul merisi sdh menyala...thanks,1
RT @setyobudianto76: @e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
RT @guntur_rahardjo: @e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
Sekitar Bendul Merisi dan Sidosermo padam ada gangguan jaringan PLN. SS sdh laporkan ke PLN Rungkut @e100ss,0
@e100ss pak tolong konfirmasi PLN ini didaerah Sidosermo daerah margorejo Mati lampu dari tadi. Telp ke PLN tidak ada response #terimakasih,0
RT @EkoariefK: Listrik kawasan bendul merisi&amp;jagir padam mhn segera dilakukan perbaikan di lokasi @e100ss @pln_123,0
@megamaharanis tales juga mati lampu. Ada apa ya ini? @e100ss,0
RT @setyobudianto76: @e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
RT @guntur_rahardjo: @e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
"@e100ss sidosermo mati lampu nih, semuanyaaa",0
RT @EkoariefK: Listrik kawasan bendul merisi&amp;jagir padam mhn segera dilakukan perbaikan di lokasi @e100ss @pln_123,0
RT @guntur_rahardjo: @e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
RT @guntur_rahardjo: @e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
RT @setyobudianto76: @e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
Listrik kawasan bendul merisi&amp;jagir padam mhn segera dilakukan perbaikan di lokasi @e100ss @pln_123,0
RT @setyobudianto76: @e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
RT @guntur_rahardjo: @e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
@e100ss Jagir Sidomukti listrik padam padahal ada acara Bazar kampung nih..PLN gimana? https://t.co/CNwx8XAPCg,0
@e100ss pln lampu mati daerah bendul merisi ada apa ya?,0
@e100ss Perumh Bendul Merisi selatan koq mati lampu....knp ya ?,0
"@e100ss @pln_123 daerah Bendul merisi permai listrik padam.smoga cepat menyala kembali yah, mohon bantuannya buat pihak terkait.terima kasih",0
@e100ss Listrik sekitar bendul merisi n jagir sidomukti padam https://t.co/lkcRZ43Csn,0
"RT @fie5758: Kraton pasuruan padat merayap,,karena ada perbaikan jalan dn volume kendaraan,,berhati2 kawan @e100ss https://t.co/t5ZW3S5ClW",1
"Kraton pasuruan padat merayap,,karena ada perbaikan jalan dn volume kendaraan,,berhati2 kawan @e100ss https://t.co/t5ZW3S5ClW",1
"@umaammoo @e100ss Kemarin lewat sini, setau saya karena lampu merah mati, diatur manual",0
"@rigatta @e100ss Padahal dl itu sungai trus di box culvert biar tambah lancar jalannya, lah sekarang malah jadi tempat nikahan. @e100ss",0
@melissa_keren @e100ss @TelkomCare @TelkomIndonesia Telkom selalu lambat penanganan. Tp kl tagihan ke pelanggan tdk pernah lupa.,0
@e100ss #infojalantol pintu tol romokalisari hanya dibuka satu gate saja..antrian hampir 1 km https://t.co/n8fXuoHziJ,0
@FatikaE @e100ss Sungai di kampung kampung dan perumahan yang bau dan banyak sampah itu tanggung jawab pemkot atau… https://t.co/qTUjgF8fOZ,0
"RT @FatikaE: kemarin siang, kondisi sungai di samping galaxy mall surabaya banyak sampah, sungai tidak mengalir dan bau. @e100ss https://t.…",0
"kemarin siang, kondisi sungai di samping galaxy mall surabaya banyak sampah, sungai tidak mengalir dan bau. @e100ss https://t.co/QR7BNkrfux",0
RT @ulil_albab02: @prayudiaji @e100ss @SbyTrafficServ @pln_123 Mohon @e100ss di bantu kasihan pengendara spd motor jln aspalnya amblesnya l…,0
@prayudiaji @e100ss @SbyTrafficServ @pln_123 Mohon @e100ss di bantu kasihan pengendara spd motor jln aspalnya amble… https://t.co/T9Z0FHn7m1,0
"@e100ss Applause buat @TelkomCare , internet ga stabil tapi bayarnya suruh stabil. Salut",0
"@ulil_albab02 @e100ss @SbyTrafficServ Kayak gini ini, colek @pln_123 karena itu proyek PLN. Cumaaaa siapa yang ngerjakan",0
"RT @ulil_albab02: @e100ss @SbyTrafficServ Jalan Raya kertajaya ke arah Merr,  Jalan aspalnya Ambles bekas Galian samping Boulevard",0
"@e100ss @SbyTrafficServ Jalan Raya kertajaya ke arah Merr,  Jalan aspalnya Ambles bekas Galian samping Boulevard",0
"RT @melissa_keren: @e100ss @TelkomCare sejak 29/8 dijanjikan 1x24 jam. Tp hingga hr ini blm nyala, malah telponnya mati
Bikin kecewa saja @…",0
RT @fatkur_azis: @e100ss @PDAMSurabaya  Jam segini air pdam blom masuk ke km.. Apa dianya lupa jalan nya ya???? Bandarejo sby barat,0
@e100ss @PDAMSurabaya  Jam segini air pdam blom masuk ke km.. Apa dianya lupa jalan nya ya???? Bandarejo sby barat,0
@e100ss @PDAMSurabaya  Kangen suara air pdam mengalir d km ku.. Bandarejo sby barat,0
"@e100ss @TelkomCare sejak 29/8 dijanjikan 1x24 jam. Tp hingga hr ini blm nyala, malah telponnya mati
Bikin kecewa s… https://t.co/2N0XsXARWG",0
"RT @CandrazteamBNN: Rumah Lagi lampu mati nich, TLP pengaduan sibuk terus jaringan. Ketintang Baru..help me PLN Rayon Selatan @e100ss @pln_…",0
"Rumah Lagi lampu mati nich, TLP pengaduan sibuk terus jaringan. Ketintang Baru..help me PLN Rayon Selatan @e100ss @pln_123 @infoPLN",0
"@e100ss perempatan sidorame, sultan iskandar muda, karang tembok &amp; nyamplungan juga butuh cctv. banyak pelanggaran… https://t.co/PjkBszB6m7",0
"RT @roelswafa: @e100ss @BanggaSurabaya @SapawargaSby tlg d bantu forward k PLN, klo listrik d dukuh menanggal 7 padam tp cm sebagian gak ra…",0
"@e100ss @BanggaSurabaya @SapawargaSby tlg d bantu forward k PLN, klo listrik d dukuh menanggal 7 padam tp cm sebagi… https://t.co/kwLAAg3Ebr",0
RT @galih_r4dyt: Depan royal plaza yg mau naik fly over merambat @e100ss https://t.co/DLw2gHYqY0,0
"RT @IwagEvolution: @dwinda13 @e100ss @ystribute IR Soekarno gede di beberapa bagian saja Dan kebanyakan lampu TL, makanya macet.",0
"@dwinda13 @e100ss @ystribute IR Soekarno gede di beberapa bagian saja Dan kebanyakan lampu TL, makanya macet.",0
RT @NankNanankhafis: @e100ss perbaikan jembatan blega https://t.co/O0wxUX1Usw,1
RT @NankNanankhafis: @e100ss perbaikan jembatan blega https://t.co/O0wxUX1Usw,1
RT @NankNanankhafis: @e100ss perbaikan jembatan blega https://t.co/O0wxUX1Usw,1
"Blega macet parah, dampak perbaikan jembatan Blega. Sebaiknya lewat jalur pantura @e100ss",0
"RT @alekang: @e100ss tlg indihome tarik kabel gk seenaknya begini,saya keberatan,Royal Park 2 E9 Sby https://t.co/d2Zeqt6eyO",0
"@e100ss dari Tol Juanda mengarah ke Tol Perak, masuk tolnya aja udah uantri panjang, hem.. https://t.co/nrWLnyfWro",0
"@pln_123 PLN ini ya khususnya pln rayon prng @pln_123 pmdman g ada pembrthuan klo ada pmliharaan jrngan,g bgt tb2 l… https://t.co/IAfuGDcNUd",0
@e100ss Menjelang gate tol.. Hrs ada loket isi ulang dan penjual e toll... Antisipasi saldo habks dan yg dtng luar kota tdk tau e toll,1
RT @aos_mas: @e100ss macet di bangil apakah imbas dari perbaikan jl https://t.co/HsZv8VTWOC,0
@e100ss macet di bangil apakah imbas dari perbaikan jl https://t.co/HsZv8VTWOC,0
RT @HabibPutra17: @e100ss macet di tol bunderrr mau keluar pintu tolll ada apa ya,0
@e100ss macet di tol bunderrr mau keluar pintu tolll ada apa ya,0
RT @puturudy: Kend masuk toll gate arah Juanda dr arah Waru antre panjang. Sabar kawan @e100ss https://t.co/cHNm5CEGub,0
"RT @dinde_bdl: @e100ss menjelang masuk tol bandara,macet...alasan blm jelas. Tp pasti yg dsalahkan hari nya. Jumat https://t.co/oemnqKN3Io",0
RT @fredisayona: Exit tol romokalisari panjang antriannya @e100ss https://t.co/cTv9Q5OEcW,0
Exit tol romokalisari panjang antriannya @e100ss https://t.co/cTv9Q5OEcW,0
Kend masuk toll gate arah Juanda dr arah Waru antre panjang. Sabar kawan @e100ss https://t.co/cHNm5CEGub,0
@e100ss Plus mati lampu,0
"17.44: #JalurMACET
1. Simpang empat Tol Bunder arah Surabaya PADAT. Tol Tandes arah Kebomas juga sama PADAT,... https://t.co/owewK5MMnN",0
RT @faridha_dian: @e100ss macet parah gk gerak sama sekali d tol dari sby ke arah bunder gresik masih ketahan berjam jam,0
RT @YohanesKH: @e100ss kawasan sier mau masuk tol sier macet sudah 20 menit https://t.co/PTVaTESs10,0
RT @sh3rp4: @e100ss kawan jalur keluar tol kebomas mulai macet https://t.co/gSugMzlilk,0
@e100ss macet parah gk gerak sama sekali d tol dari sby ke arah bunder gresik masih ketahan berjam jam,0
RT @Redpegasus99: @e100ss macet di perempatan tol bunder masuk Surabaya dari gresik https://t.co/a5HadeeCNy,0
@e100ss kawasan sier mau masuk tol sier macet sudah 20 menit https://t.co/PTVaTESs10,0
@e100ss kawan jalur keluar tol kebomas mulai macet https://t.co/gSugMzlilk,0
RT @fudtaqi: Padat cenderung berhenti...jembatan romokalisari arah surabaya @e100ss https://t.co/iqaj6LI903,0
Padat cenderung berhenti...jembatan romokalisari arah surabaya @e100ss https://t.co/iqaj6LI903,0
"RT @nitazaim: @e100ss tol satelit, sblm belok kiri antri keluar tol, padat sekali",0
"@e100ss tol satelit, sblm belok kiri antri keluar tol, padat sekali",0
@e100ss dari toll romo smpai satelit lancar. Dan ke exit toll satelit pudata poll. https://t.co/FfSXzvl7qd,0
@e100ss TL satelit arah hr Muhammad sangat padat dari mayjend maupun keluar tol. Harap bersabar kawan <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/bqYE43UJv9,0
Pemkot Surabaya menguji coba kamera resolusi tinggi untuk mendukung program Tilang By CCTV (Tilang dengan CCTV)... https://t.co/BpRg8MNSnp,1
RT @helenamantra: Macet di Greges. Imbas tol ke Surabaya macet dan perbaikan jalan @e100ss https://t.co/kAERMnvFXk,0
RT @iqhbol: hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu…,1
Macet di Greges. Imbas tol ke Surabaya macet dan perbaikan jalan @e100ss https://t.co/kAERMnvFXk,0
"@e100ss @
Halo telkomsel kenapa di dalam pasar KAPASAN signal 4G nya sudah TIDAK ada lagi .Hilang sejak 2 minggu lalu sampai sekarang",0
"RT @munirabaza08: potensi macet  bentar  lagi,lampunya mati..  TL tanjung sari -  @e100ss https://t.co/2JdNGJVbdh",0
"potensi macet  bentar  lagi,lampunya mati..  TL tanjung sari -  @e100ss https://t.co/2JdNGJVbdh",0
Di Manukan air tidak menyala kok tidak ada pemberitahuan ya @PDAMSurabaya? Kebiasaan deh mana ini jam-jam org berangkat kerja lho @e100ss,0
"@e100ss ini listrik padam di daerah dukuh pakis kenapa ya? Duh udah 2,5 jam ini. <ed><U+00A0><U+00BD><ed><U+00B8><U+009E>gengges bgt loh jam segini",0
RT @iqhbol: hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu…,1
RT @iqhbol: hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu…,1
"dampak buruk dr macet: Motor2 GAK SABARAN, NAEK KE trotoar frontage Smp keramik e PECAH KABEH!ga ngerti aku jln pik e wong2 iku @e100ss",0
"@e100ss QG 183 siap diberangkatkan jam 19:30 yg seharusnya jam 17:00, Ruang tunggu sdh sesak, sdh pada emosi walo dikasih roti",0
@Udahardy @e100ss Kemarin bandung-surabaya delay juga.,0
RT @iqhbol: hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu…,1
"RT @Udahardy: @e100ss Penumpukan penumpang di Gate Citilink Halim Perdanakusuma, QG 809 tujuan Surabaya Delay Delay, Kemungkinan 3 jam lg h…",0
"@e100ss Penumpukan penumpang di Gate Citilink Halim Perdanakusuma, QG 809 tujuan Surabaya Delay Delay, Kemungkinan… https://t.co/knygmdMfc2",0
RT @iqhbol: hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu…,1
hari ini melihat jalan sudah diperlebar tepatnya di psr karangmenjangan @e100ss walaupun agak kasihan tpi smua kebijakan tentu ada + - nya <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,1
@e100ss tol juanda macet. Mandeg jegrek. https://t.co/dLsCXalG2M,0
@PDAMSurabaya Mbalesnya lama bgt ya min.. respon time nya lama sekali.. saya sdh tlp call center langsung. @PDAMSurabaya cc @e100ss,0
RT @ariefpriyadi: sudah menyala terimakasih l@pln123 Sdh dari pagi lampu hidup mati di desa tempel RT4 RW1 krian Sidoarjo. Saat ini satu ka…,1
sudah menyala terimakasih l@pln123 Sdh dari pagi lampu hidup mati di desa tempel RT4 RW1 krian Sidoarjo. Saat ini satu kampung gelap @e100ss,1
"@e100ss ...
 Sudah lebih dari 1 jam,  listrik padam di ds.  Kraton - Krian. 
Menghubungi call center 123 susahnya minta ampun.",0
"RT @ernadi_yuni: @e100ss  sudah lebih dari 1 jam, listrik padam di ds.  Kraton - Krian. 
Menghubungi call center 123 dijawab maaf lagi sibu…",0
"@e100ss  sudah lebih dari 1 jam, listrik padam di ds.  Kraton - Krian. 
Menghubungi call center 123 dijawab maaf lagi sibuk terussss.",0
Kepadatan arus dari arah surabaya menuju probolinggo dan sebaliknya akibat pengerukan jalan tepatnya di jl raya kra… https://t.co/ram5WPk2OU,0
@e100ss macet di bendungan akibat perbaikan jalan depan spbu https://t.co/WLno3KAycC,0
RT @PDAMSurabaya: @liza_henny @e100ss Untuk babatan wiyung karena adanya perbaikan pipa bocor dan saat ini sudah selesai,0
"@liza_henny @difraksi @e100ss Iya, memang pipa PDAM terkena proyek dinas PU sehingga bocor. Namun saat ini sudah se… https://t.co/xbr0fqFy7r",0
@liza_henny @e100ss Untuk babatan wiyung karena adanya perbaikan pipa bocor dan saat ini sudah selesai,1
"RT @giacomo7789: @e100ss @PDAMSurabaya Kandangan gunung masih krisis air,  terimakasih atas bantuan air nya. https://t.co/PZqLgMn6WN",1
"@e100ss @PDAMSurabaya Kandangan gunung masih krisis air,  terimakasih atas bantuan air nya. https://t.co/PZqLgMn6WN",1
"@e100ss @TelkomCare telpon 031-8548123 mati sudah 2bln. Telp 147 sdh 10x lbh, blm ada respon.",0
RT @Dwialifumi: Jalur tol sby-manyar didepan SPBU KM 13 terkait peningkatan pavedment rigid padat lebih 1Km merayap tipis @e100ss https://t…,0
Jalur tol sby-manyar didepan SPBU KM 13 terkait peningkatan pavedment rigid padat lebih 1Km merayap tipis @e100ss https://t.co/rOTsh2ToqE,0
"@TelkomCare @e100ss Telkom kenapa ganti modem indiehome aja susah y?laporan saya juga ga diproses2 cuma janji2 aja, no lap IN19820945,thanks",0
"@e100ss tlg indihome tarik kabel gk seenaknya begini,saya keberatan,Royal Park 2 E9 Sby https://t.co/d2Zeqt6eyO",0
@TelkomCare @TelkomCare @e100ss SAMPAI KAPAN SAYA DISURU NUNGGU? tidak ada konfirmasi dari pihak teknisi soal perbaikan internet dari tgl 29,0
@e100ss @RTMCJatim mhn dinas PU sby mnta tlong perbaiki jl. patmosusastro &amp; jl. Dr soetomo (yg di depan karaoke NAV… https://t.co/Y789RRZi2p,1
"@e100ss met siang,tertib banget lalin di sby, berkat e-tilang bravo pemkot &amp; kepolisian, lanjutkan :)",1
Bangil - Gempol Ramai Lancar.. Arteri lancar sampai di tol Waru arah surabaya Ramai lancar @e100ss,1
"@ivansqp @shevanonces @e100ss tdk ada yg aneh dari pemasangan CCTV, toh di luar negeri juga banyak. Yg aneh itu soal reward <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",1
"@shevanonces @e100ss aturan tambahan yg mana? Pemasangan CCTV bukanlah tambahan aturan menurut saya, tetapi alat utk membantu kinerja polisi",1
"@paoL_pauL @e100ss Kalo dr awl masy sudah DEWASA dan BIJAK dlm aturan, gak perlu repot2 buat aturan tambahan. Just RESPECT...<ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1
"@e100ss @RadioElshinta  Lalin padat menjelang bypass kriyan, https://t.co/jmrIUbTtS4",0
Antrian di pertigaan Kedurus dari arah Karangpilang panjang banget. Dari Super Indo ke traffic light perlu waktu 40 menit @e100ss,0
@e100ss Genap 2 bulan inet @TelkomCare error. Bahkan jam 01.42 pun masih error. Bayar full aja diginiin. Ckckckckck,0
PAK TOLONG LAMPU PENERANGAN JL. RAYA DS. TANGGUL(KEC. WONOAYU) KE SEDENGANMIJEN(KRIAN) MATI SEJAK 3HARI LALU. TIDAK ADA PERBAIKAN! . @e100ss,0
"RT @Hermans6669: @e100ss Pemasangan cctv terkesan ala kadarnya, kabel.tidak dilindungi dgn baik sehingga umur kabel tidak akan lama https:/…",0
"@e100ss @TelkomCare dr kmrn disuruh tgg terus, smp kpn nunggunya..pdhl baru pake 5hr,udah gangguan 2hr..ckckck. https://t.co/MEogzbF201",0
"RT @Hermans6669: @e100ss Pemasangan cctv terkesan ala kadarnya, kabel.tidak dilindungi dgn baik sehingga umur kabel tidak akan lama https:/…",0
"@e100ss Pemasangan cctv terkesan ala kadarnya, kabel.tidak dilindungi dgn baik sehingga umur kabel tidak akan lama https://t.co/w3VeVz1Vif",0
"#InfoPLN Informasi pemadaman listrik, imbas pemeliharaan jaringan 20kv penyulang Simohilir. Hari Rabu (6/9/2017).... https://t.co/59IolJxfGq",0
RT @e100ss: Pemkot Surabaya menguji coba kamera resolusi tinggi untuk mendukung program Tilang By CCTV (Tilang dengan CCTV)... https://t.co…,1
RT @e100ss: Pemkot Surabaya menguji coba kamera resolusi tinggi untuk mendukung program Tilang By CCTV (Tilang dengan CCTV)... https://t.co…,0
"@e100ss loket KAI guebeng perlu ditambah,antri pesen tiket aja 2 jam blum kepanggi.loket hanya 2 lokal.yg antri ribuan/hari .",0
@e100ss loketnya Kai gubeng perlu ditambah.cuma 4. Antriannya ribuan per hari.lama sekali nunggunya.perlu perbaikan .,0
Selama 4 hari sejak Minggu (3/9/2017) sudah dilakukan uji coba Tilang by CCTV dan hasilnya jumlah pelanggaran... https://t.co/Cs98SztYdE,1
"@RonaldDjandoko @e100ss Ada pembersihan selokan oleh dinas terkait pas di lampu merah kedungdoro kedungsari, lajur… https://t.co/kAASI5qHUw",1
Selalu ada yg menggunakan bahu jalan.. dan banyaaak.. tol gunungsari-satelit @e100ss https://t.co/LeqqlrcbTb,0
@e100ss Mohon infrmsi pln mati daerah Rngkt Menanggal Hrpn 1 jm yl sdh hub.gangguan kok blm menyala ada apa ya min mau masak blm mndi lg,0
"@e100ss @PemkotSurabaya awalnya beberapa karung setelah bersih2 selokan, lalu di timbun sampah sama orang yang tidak bertanggung jawab",0
"@putragde: Daerah rungkut menanggal Harapan listrik padam, apa ada pemadaman giliran ? Mohon info. Trims @e100ss @infolistrikjtm @pln_123",0
"Daerah rungkut menanggal Harapan listrik padam, apa ada pemadaman giliran ? Mohon info. Trims @e100ss @infolistrikjtm",0
@e100ss Smg maksud baik pemerintah u menertibkan pelalu-lintas dengan pemasangan CCTV di bbrp ruas jln di SBY tdk menimbulkan mslh baru,1
"@e100ss min, apa ada warga surabaya yang kena pemadaman internet @TelkomCare rutin juga? 3 hari tiap jam 7.00 mati baru bisa jam 22.00",0
@TelkomCare maunya telkom ini gimana? Udah 3 hari tiap jam 7 pagi internet diputus baru nyambung jam 10 malam @e100ss,0
RT @madegetar: @e100ss Sudah 3 hari PDAM djl.jk.agung suprapto gresik gan VIIIE no 21 mt gk ada 1 tetespun air mengalir trpaksa nambah kos…,0
"RT @rudi_fachruddin: Ada kabel listrik turun hingga 2m di jalan dekat pasar keputran,sangat membahayakan @e100ss @PLN_Surabaya https://t.co…",0
RT @YonnathanIS: Ini nopolnya ciamik soro... lampu mati pula. @e100ss @imandwi35 https://t.co/e0CBdza5b1,0
RT @Ianibrahim17: @e100ss mnta tolong infonya!! PDAM surabaya selatan mulai dri pagi smpai skrng mati.. Mohon diteruskan.. Smpai jam brpa??,0
"RT @Gondolz_: @tweet4nn4 @e100ss Proyeknya berlanjut ke timur pak,, mungkin bulan depan jalan yg satu nya. Siap2 deh..<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",0
RT @sanadjie: @e100ss listrik padam balong panggang dan sekitarnya....ada apa ya??? https://t.co/JvqwvmF89X,0
